split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,target_fpr,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,lead_time_min,top1_episode,within1_episode,false_alarm_rate,first_alert_t_s,first_correct_alert_t_s
test,5001,0.5,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7423023198141773,0.05,71,0.0,0.0,,,,,0.0,0.0,0.12195121951219512,,
test,5001,0.5,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7423023198141773,0.1,71,0.014084507042253521,1.0,0.0,0.0,24.0,,0.0,0.0,0.23577235772357724,47214.99863851006,
test,5001,0.25,RippleTwin,QUALITY_DRIFT,True,13.6887759257169,23.87887940963418,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,RippleTwin,QUALITY_DRIFT,True,13.6887759257169,23.87887940963418,0.01,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,RippleTwin,QUALITY_DRIFT,True,13.6887759257169,23.87887940963418,0.02,71,0.056338028169014086,1.0,0.0,0.0,10.0,,0.0,0.0,0.06504065040650407,44515.121078888595,
test,5001,0.25,RippleTwin,QUALITY_DRIFT,True,13.6887759257169,23.87887940963418,0.05,71,0.08450704225352113,1.0,0.0,0.0,10.0,,0.0,0.0,0.14634146341463414,44515.121078888595,
test,5001,0.25,RippleTwin,QUALITY_DRIFT,True,13.6887759257169,23.87887940963418,0.1,71,0.15492957746478872,1.0,0.0,0.0,10.0,,0.0,0.0,0.21951219512195122,32513.02957318981,
test,5001,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,13.6887759257169,23.87066583332845,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,13.6887759257169,23.87066583332845,0.01,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,13.6887759257169,23.87066583332845,0.02,71,0.04225352112676056,1.0,0.0,0.0,9.0,,0.0,0.0,0.056910569105691054,46014.42664168416,
test,5001,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,13.6887759257169,23.87066583332845,0.05,71,0.08450704225352113,1.0,0.0,0.0,9.0,,0.0,0.0,0.13008130081300814,44515.121078888595,
test,5001,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,13.6887759257169,23.87066583332845,0.1,71,0.11267605633802817,1.0,0.0,0.0,9.0,,0.0,0.0,0.21138211382113822,37617.41514061901,
test,5001,0.25,B0_SPC_observed,QUALITY_DRIFT,True,13.6887759257169,4.674774997918179,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B0_SPC_observed,QUALITY_DRIFT,True,13.6887759257169,4.674774997918179,0.01,71,0.014084507042253521,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,44515.121078888595,
test,5001,0.25,B0_SPC_observed,QUALITY_DRIFT,True,13.6887759257169,4.674774997918179,0.02,71,0.014084507042253521,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,44515.121078888595,
test,5001,0.25,B0_SPC_observed,QUALITY_DRIFT,True,13.6887759257169,4.674774997918179,0.05,71,0.028169014084507043,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,44222.797011952156,
test,5001,0.25,B0_SPC_observed,QUALITY_DRIFT,True,13.6887759257169,4.674774997918179,0.1,71,0.028169014084507043,1.0,0.0,0.0,4.0,,0.0,0.0,0.016260162601626018,44222.797011952156,
test,5001,0.25,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7158774793615637,0.005,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7158774793615637,0.01,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7158774793615637,0.02,71,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5001,0.25,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7158774793615637,0.05,71,0.04225352112676056,1.0,0.0,0.0,11.0,,0.0,0.0,0.008130081300813009,37029.793365640886,
test,5001,0.25,B1_IsolationForest,QUALITY_DRIFT,True,13.6887759257169,0.7158774793615637,0.1,71,0.056338028169014086,1.0,0.0,0.0,11.0,,0.0,0.0,0.016260162601626018,37029.793365640886,
test,5002,1.0,RippleTwin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.005,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,23814.491697492736,
test,5002,1.0,RippleTwin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.01,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.007142857142857143,23514.311001774993,
test,5002,1.0,RippleTwin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.02,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,23233.913820835965,
test,5002,1.0,RippleTwin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.05,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,22921.310299987927,
test,5002,1.0,RippleTwin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.1,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.03571428571428571,22921.310299987927,
test,5002,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.005,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,23814.491697492736,
test,5002,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.01,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.007142857142857143,23514.311001774993,
test,5002,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.02,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,23233.913820835965,
test,5002,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.05,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,22921.310299987927,
test,5002,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,42.5638498837417,0.1,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.03571428571428571,22921.310299987927,
test,5002,1.0,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.124273832797681,0.005,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,1.0,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.124273832797681,0.01,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,1.0,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.124273832797681,0.02,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,1.0,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.124273832797681,0.05,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,1.0,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.124273832797681,0.1,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,22921.310299987927,
test,5002,1.0,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7784702529546166,0.005,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,1.0,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7784702529546166,0.01,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,1.0,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7784702529546166,0.02,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,1.0,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7784702529546166,0.05,54,0.0,0.0,,,,,0.0,0.0,0.04285714285714286,,
test,5002,1.0,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7784702529546166,0.1,54,0.09259259259259259,1.0,0.0,0.0,10.0,,0.0,0.0,0.07142857142857142,22620.578730531342,
test,5002,0.75,RippleTwin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.005,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,23233.913820835965,
test,5002,0.75,RippleTwin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.01,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.007142857142857143,23233.913820835965,
test,5002,0.75,RippleTwin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.02,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,23233.913820835965,
test,5002,0.75,RippleTwin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.05,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.02857142857142857,22921.310299987927,
test,5002,0.75,RippleTwin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.1,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.05714285714285714,22921.310299987927,
test,5002,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.005,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,23233.913820835965,
test,5002,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.01,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,23233.913820835965,
test,5002,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.02,54,0.9629629629629629,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,23233.913820835965,
test,5002,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.05,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.02857142857142857,22921.310299987927,
test,5002,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2319251079170532,31.30364205825687,0.1,54,0.9814814814814815,1.0,1.0,1.0,0.0,,1.0,1.0,0.07857142857142857,22921.310299987927,
test,5002,0.75,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.061702559429017,0.005,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,0.75,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.061702559429017,0.01,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,0.75,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.061702559429017,0.02,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,0.75,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.061702559429017,0.05,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.014285714285714285,22921.310299987927,
test,5002,0.75,B0_SPC_observed,SLOWDOWN,False,1.2319251079170532,5.061702559429017,0.1,54,0.9444444444444444,1.0,1.0,1.0,0.0,,1.0,1.0,0.02142857142857143,22921.310299987927,
test,5002,0.75,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7423023198141773,0.005,54,0.0,0.0,,,,,0.0,0.0,0.02857142857142857,,
test,5002,0.75,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7423023198141773,0.01,54,0.0,0.0,,,,,0.0,0.0,0.04285714285714286,,
test,5002,0.75,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7423023198141773,0.02,54,0.0,0.0,,,,,0.0,0.0,0.04285714285714286,,
test,5002,0.75,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7423023198141773,0.05,54,0.09259259259259259,1.0,0.0,0.0,10.0,,0.0,0.0,0.07142857142857142,22620.578730531342,
test,5002,0.75,B1_IsolationForest,SLOWDOWN,False,1.2319251079170532,0.7423023198141773,0.1,54,0.37037037037037035,1.0,0.0,0.0,9.0,,0.0,0.0,0.15,22620.578730531342,
test,5002,0.5,RippleTwin,SLOWDOWN,True,1.2319251079170532,39.99294167411538,0.005,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,0.5,RippleTwin,SLOWDOWN,True,1.2319251079170532,39.99294167411538,0.01,54,0.018518518518518517,1.0,1.0,1.0,0.0,,1.0,1.0,0.007142857142857143,33135.484311945576,
test,5002,0.5,RippleTwin,SLOWDOWN,True,1.2319251079170532,39.99294167411538,0.02,54,0.6111111111111112,1.0,0.9393939393939394,1.0,0.0,,1.0,1.0,0.02142857142857143,24708.916619430114,
test,5002,0.5,RippleTwin,SLOWDOWN,True,1.2319251079170532,39.99294167411538,0.05,54,0.9444444444444444,1.0,0.9411764705882353,1.0,0.0,,1.0,1.0,0.02142857142857143,23814.491697492736,
test,5002,0.5,RippleTwin,SLOWDOWN,True,1.2319251079170532,39.99294167411538,0.1,54,0.9629629629629629,1.0,0.9230769230769231,1.0,0.0,,1.0,1.0,0.02857142857142857,22620.578730531342,
test,5002,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,39.987745614480566,0.005,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,39.987745614480566,0.01,54,0.018518518518518517,1.0,0.0,1.0,1.0,,0.0,1.0,0.0,33135.484311945576,
test,5002,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,39.987745614480566,0.02,54,0.6296296296296297,1.0,0.0,1.0,1.0,,0.0,1.0,0.02142857142857143,24708.916619430114,
test,5002,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,39.987745614480566,0.05,54,0.9444444444444444,1.0,0.0,1.0,1.0,,0.0,1.0,0.02857142857142857,23814.491697492736,
test,5002,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,39.987745614480566,0.1,54,0.9629629629629629,1.0,0.0,1.0,1.0,,0.0,1.0,0.02857142857142857,22620.578730531342,
test,5002,0.5,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,5.012127239822025,0.005,54,0.0,0.0,,,,,0.0,0.0,0.014285714285714285,,
test,5002,0.5,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,5.012127239822025,0.01,54,0.0,0.0,,,,,0.0,0.0,0.014285714285714285,,
test,5002,0.5,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,5.012127239822025,0.02,54,0.0,0.0,,,,,0.0,0.0,0.014285714285714285,,
test,5002,0.5,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,5.012127239822025,0.05,54,0.0,0.0,,,,,0.0,0.0,0.014285714285714285,,
test,5002,0.5,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,5.012127239822025,0.1,54,0.0,0.0,,,,,0.0,0.0,0.02857142857142857,,
test,5002,0.5,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7423023198141773,0.005,54,0.0,0.0,,,,,0.0,0.0,0.02857142857142857,,
test,5002,0.5,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7423023198141773,0.01,54,0.0,0.0,,,,,0.0,0.0,0.04285714285714286,,
test,5002,0.5,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7423023198141773,0.02,54,0.0,0.0,,,,,0.0,0.0,0.05,,
test,5002,0.5,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7423023198141773,0.05,54,0.1111111111111111,1.0,0.0,0.0,9.0,,0.0,0.0,0.07857142857142857,22620.578730531342,
test,5002,0.5,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7423023198141773,0.1,54,0.48148148148148145,1.0,0.0,0.0,9.0,,0.0,0.0,0.12857142857142856,22620.578730531342,
test,5002,0.25,RippleTwin,SLOWDOWN,True,1.2319251079170532,23.87887940963418,0.005,54,0.48148148148148145,1.0,0.038461538461538464,0.038461538461538464,3.0,,0.0,0.0,0.0,25023.869586463385,
test,5002,0.25,RippleTwin,SLOWDOWN,True,1.2319251079170532,23.87887940963418,0.01,54,0.5925925925925926,1.0,0.03125,0.03125,3.0,,0.0,0.0,0.0,24115.356293499804,
test,5002,0.25,RippleTwin,SLOWDOWN,True,1.2319251079170532,23.87887940963418,0.02,54,0.8518518518518519,1.0,0.021739130434782608,0.021739130434782608,3.0,,0.0,0.0,0.0,23233.913820835965,
test,5002,0.25,RippleTwin,SLOWDOWN,True,1.2319251079170532,23.87887940963418,0.05,54,0.8518518518518519,1.0,0.021739130434782608,0.021739130434782608,3.0,,0.0,0.0,0.007142857142857143,23233.913820835965,
test,5002,0.25,RippleTwin,SLOWDOWN,True,1.2319251079170532,23.87887940963418,0.1,54,0.8703703703703703,1.0,0.02127659574468085,0.02127659574468085,3.0,,0.0,0.0,0.02142857142857143,22921.310299987927,
test,5002,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,23.87066583332845,0.005,54,0.5185185185185185,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,24708.916619430114,
test,5002,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,23.87066583332845,0.01,54,0.6481481481481481,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,24708.916619430114,
test,5002,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,23.87066583332845,0.02,54,0.9629629629629629,1.0,0.0,0.0,4.0,,0.0,0.0,0.0,23233.913820835965,
test,5002,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,23.87066583332845,0.05,54,0.9629629629629629,1.0,0.0,0.0,4.0,,0.0,0.0,0.007142857142857143,23233.913820835965,
test,5002,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2319251079170532,23.87066583332845,0.1,54,0.9629629629629629,1.0,0.0,0.0,4.0,,0.0,0.0,0.02142857142857143,22921.310299987927,
test,5002,0.25,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,4.674774997918179,0.005,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,0.25,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,4.674774997918179,0.01,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,0.25,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,4.674774997918179,0.02,54,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5002,0.25,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,4.674774997918179,0.05,54,0.0,0.0,,,,,0.0,0.0,0.02142857142857143,,
test,5002,0.25,B0_SPC_observed,SLOWDOWN,True,1.2319251079170532,4.674774997918179,0.1,54,0.018518518518518517,1.0,0.0,0.0,9.0,,0.0,0.0,0.05,22620.578730531342,
test,5002,0.25,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7158774793615637,0.005,54,0.037037037037037035,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,34795.25309802907,
test,5002,0.25,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7158774793615637,0.01,54,0.1111111111111111,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,29834.5534631187,
test,5002,0.25,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7158774793615637,0.02,54,0.2777777777777778,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,28612.519097961896,
test,5002,0.25,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7158774793615637,0.05,54,0.46296296296296297,1.0,0.0,0.0,9.0,,0.0,0.0,0.0,23814.491697492736,
test,5002,0.25,B1_IsolationForest,SLOWDOWN,True,1.2319251079170532,0.7158774793615637,0.1,54,0.5925925925925926,1.0,0.0,0.0,9.0,,0.0,0.0,0.014285714285714285,23814.491697492736,
test,5003,1.0,RippleTwin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.005,64,0.28125,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,35218.145808200046,
test,5003,1.0,RippleTwin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.01,64,0.4375,1.0,1.0,1.0,0.0,,1.0,1.0,0.0078125,32214.5379201842,
test,5003,1.0,RippleTwin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.02,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.09375,31318.952763575042,
test,5003,1.0,RippleTwin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.05,64,0.515625,1.0,1.0,1.0,0.0,,1.0,1.0,0.1015625,31318.952763575042,
test,5003,1.0,RippleTwin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.1,64,0.515625,1.0,1.0,1.0,0.0,,1.0,1.0,0.15625,31318.952763575042,
test,5003,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.005,64,0.28125,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,35218.145808200046,
test,5003,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.01,64,0.4375,1.0,1.0,1.0,0.0,,1.0,1.0,0.0078125,32214.5379201842,
test,5003,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.02,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.09375,31318.952763575042,
test,5003,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.05,64,0.515625,1.0,1.0,1.0,0.0,,1.0,1.0,0.1015625,31318.952763575042,
test,5003,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2705041636670094,42.5638498837417,0.1,64,0.515625,1.0,1.0,1.0,0.0,,1.0,1.0,0.15625,31318.952763575042,
test,5003,1.0,B0_SPC_observed,SLOWDOWN,False,1.2705041636670094,5.124273832797681,0.005,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.1171875,31318.952763575042,
test,5003,1.0,B0_SPC_observed,SLOWDOWN,False,1.2705041636670094,5.124273832797681,0.01,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.15625,31318.952763575042,
test,5003,1.0,B0_SPC_observed,SLOWDOWN,False,1.2705041636670094,5.124273832797681,0.02,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.15625,31318.952763575042,
test,5003,1.0,B0_SPC_observed,SLOWDOWN,False,1.2705041636670094,5.124273832797681,0.05,64,0.5,1.0,1.0,1.0,0.0,,1.0,1.0,0.2109375,31318.952763575042,
test,5003,1.0,B0_SPC_observed,SLOWDOWN,False,1.2705041636670094,5.124273832797681,0.1,64,0.546875,1.0,0.9428571428571428,0.9428571428571428,0.0,,1.0,1.0,0.234375,31318.952763575042,
test,5003,1.0,B1_IsolationForest,SLOWDOWN,False,1.2705041636670094,0.7784702529546166,0.005,64,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5003,1.0,B1_IsolationForest,SLOWDOWN,False,1.2705041636670094,0.7784702529546166,0.01,64,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5003,1.0,B1_IsolationForest,SLOWDOWN,False,1.2705041636670094,0.7784702529546166,0.02,64,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5003,1.0,B1_IsolationForest,SLOWDOWN,False,1.2705041636670094,0.7784702529546166,0.05,64,0.0,0.0,,,,,0.0,0.0,0.046875,,
test,5003,1.0,B1_IsolationForest,SLOWDOWN,False,1.2705041636670094,0.7784702529546166,0.1,64,0.515625,1.0,1.0,1.0,0.0,,1.0,1.0,0.2109375,31318.952763575042,
test,5003,0.75,RippleTwin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.005,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,RippleTwin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.01,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,RippleTwin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.02,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,RippleTwin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.05,64,0.03125,1.0,0.5,0.5,1.0,,1.0,1.0,0.03125,35516.63116019287,
test,5003,0.75,RippleTwin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.1,64,0.109375,1.0,0.8571428571428571,0.8571428571428571,0.0,,1.0,1.0,0.1171875,35516.63116019287,
test,5003,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.005,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.01,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.02,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
test,5003,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.05,64,0.03125,1.0,0.0,1.0,1.0,,0.0,1.0,0.0546875,35516.63116019287,
test,5003,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,31.30364205825687,0.1,64,0.09375,1.0,0.0,1.0,1.0,,0.0,1.0,0.171875,35516.63116019287,
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,0.005,64,0.0,0.0,,,,,0.0,0.0,0.0546875,,
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,0.01,64,0.0,0.0,,,,,0.0,0.0,0.0546875,,
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,0.02,64,0.0,0.0,,,,,0.0,0.0,0.0546875,,
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,0.05,64,0.015625,1.0,0.0,0.0,14.0,,0.0,0.0,0.1015625,36723.68714309358,
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,0.1,64,0.046875,1.0,0.0,0.0,22.0,,0.0,0.0,0.125,36723.68714309358,
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,0.005,64,0.0,0.0,,,,,0.0,0.0,0.046875,,
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,0.01,64,0.0,0.0,,,,,0.0,0.0,0.046875,,
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,0.02,64,0.0,0.0,,,,,0.0,0.0,0.046875,,
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,0.05,64,0.0,0.0,,,,,0.0,0.0,0.0859375,,
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,0.1,64,0.015625,1.0,0.0,0.0,19.0,,0.0,0.0,0.125,43625.13262537271,
test,5003,0.5,RippleTwin,SLOWDOWN,True,1.2705041636670094,39.99294167411538,0.005,64,0.0,0.0,,,,,0.0,0.0,0.0,,
test,5003,0.5,RippleTwin,SLOWDOWN,True,1.2705041636670094,39.99294167411538,0.01,64,0.0,0.0,,,,,0.0,0.0,0.0078125,,
test,5003,0.5,RippleTwin,SLOWDOWN,True,1.2705041636670094,39.99294167411538,0.02,64,0.0,0.0,,,,,0.0,0.0,0.0234375,,
