split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,true_station,n_quiet_windows,false_alarm_rate
test,5003,0.75,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.061702559429017,34.0,128,0.0546875
test,5003,0.75,B3_TurningPoint,SLOWDOWN,True,1.2705041636670094,0.41240313011539886,34.0,128,0.0
test,5003,0.75,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,34.0,128,0.046875
test,5003,0.5,RippleTwin,SLOWDOWN,True,1.2705041636670094,39.99294167411538,34.0,128,0.0078125
test,5003,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,39.987745614480566,34.0,128,0.0078125
test,5003,0.5,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,5.012127239822025,34.0,128,0.0546875
test,5003,0.5,B3_TurningPoint,SLOWDOWN,True,1.2705041636670094,0.40563520887847676,34.0,128,0.0
test,5003,0.5,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7423023198141773,34.0,128,0.0
test,5003,0.25,RippleTwin,SLOWDOWN,True,1.2705041636670094,23.87887940963418,34.0,128,0.0
test,5003,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2705041636670094,23.87066583332845,34.0,128,0.0
test,5003,0.25,B0_SPC_observed,SLOWDOWN,True,1.2705041636670094,4.674774997918179,34.0,128,0.0625
test,5003,0.25,B3_TurningPoint,SLOWDOWN,True,1.2705041636670094,0.39660743155955724,34.0,128,0.0
test,5003,0.25,B1_IsolationForest,SLOWDOWN,True,1.2705041636670094,0.7158774793615637,34.0,128,0.0
test,5004,1.0,RippleTwin,QUALITY_DRIFT,False,6.659029720362757,42.5638498837417,17.0,136,0.0
test,5004,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.659029720362757,42.5638498837417,17.0,136,0.0
test,5004,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.659029720362757,5.124273832797681,17.0,136,0.007352941176470588
test,5004,1.0,B3_TurningPoint,QUALITY_DRIFT,False,6.659029720362757,0.4108436123761012,17.0,136,0.0
test,5004,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.659029720362757,0.7784702529546166,17.0,136,0.0
test,5004,0.75,RippleTwin,QUALITY_DRIFT,True,6.659029720362757,31.30364205825687,17.0,136,0.0
test,5004,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.659029720362757,31.30364205825687,17.0,136,0.0
test,5004,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.659029720362757,5.061702559429017,17.0,136,0.007352941176470588
test,5004,0.75,B3_TurningPoint,QUALITY_DRIFT,True,6.659029720362757,0.41240313011539886,17.0,136,0.0
test,5004,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.659029720362757,0.7423023198141773,17.0,136,0.0
test,5004,0.5,RippleTwin,QUALITY_DRIFT,True,6.659029720362757,39.99294167411538,17.0,136,0.0
test,5004,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.659029720362757,39.987745614480566,17.0,136,0.0
test,5004,0.5,B0_SPC_observed,QUALITY_DRIFT,True,6.659029720362757,5.012127239822025,17.0,136,0.007352941176470588
test,5004,0.5,B3_TurningPoint,QUALITY_DRIFT,True,6.659029720362757,0.40563520887847676,17.0,136,0.0
test,5004,0.5,B1_IsolationForest,QUALITY_DRIFT,True,6.659029720362757,0.7423023198141773,17.0,136,0.0
test,5004,0.25,RippleTwin,QUALITY_DRIFT,True,6.659029720362757,23.87887940963418,17.0,136,0.0
test,5004,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,6.659029720362757,23.87066583332845,17.0,136,0.0
test,5004,0.25,B0_SPC_observed,QUALITY_DRIFT,True,6.659029720362757,4.674774997918179,17.0,136,0.014705882352941176
test,5004,0.25,B3_TurningPoint,QUALITY_DRIFT,True,6.659029720362757,0.39660743155955724,17.0,136,0.0
test,5004,0.25,B1_IsolationForest,QUALITY_DRIFT,True,6.659029720362757,0.7158774793615637,17.0,136,0.007352941176470588
test,5005,1.0,RippleTwin,QUALITY_DRIFT,False,15.08737093854699,42.5638498837417,17.0,130,0.015384615384615385
test,5005,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,15.08737093854699,42.5638498837417,17.0,130,0.015384615384615385
test,5005,1.0,B0_SPC_observed,QUALITY_DRIFT,False,15.08737093854699,5.124273832797681,17.0,130,0.007692307692307693
test,5005,1.0,B3_TurningPoint,QUALITY_DRIFT,False,15.08737093854699,0.4108436123761012,17.0,130,0.015384615384615385
test,5005,1.0,B1_IsolationForest,QUALITY_DRIFT,False,15.08737093854699,0.7784702529546166,17.0,130,0.0
test,5005,0.75,RippleTwin,QUALITY_DRIFT,True,15.08737093854699,31.30364205825687,17.0,130,0.007692307692307693
test,5005,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,15.08737093854699,31.30364205825687,17.0,130,0.0
test,5005,0.75,B0_SPC_observed,QUALITY_DRIFT,True,15.08737093854699,5.061702559429017,17.0,130,0.007692307692307693
test,5005,0.75,B3_TurningPoint,QUALITY_DRIFT,True,15.08737093854699,0.41240313011539886,17.0,130,0.015384615384615385
test,5005,0.75,B1_IsolationForest,QUALITY_DRIFT,True,15.08737093854699,0.7423023198141773,17.0,130,0.007692307692307693
test,5005,0.5,RippleTwin,QUALITY_DRIFT,True,15.08737093854699,39.99294167411538,17.0,130,0.007692307692307693
test,5005,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,15.08737093854699,39.987745614480566,17.0,130,0.007692307692307693
test,5005,0.5,B0_SPC_observed,QUALITY_DRIFT,True,15.08737093854699,5.012127239822025,17.0,130,0.007692307692307693
test,5005,0.5,B3_TurningPoint,QUALITY_DRIFT,True,15.08737093854699,0.40563520887847676,17.0,130,0.015384615384615385
test,5005,0.5,B1_IsolationForest,QUALITY_DRIFT,True,15.08737093854699,0.7423023198141773,17.0,130,0.007692307692307693
test,5005,0.25,RippleTwin,QUALITY_DRIFT,True,15.08737093854699,23.87887940963418,17.0,130,0.0
test,5005,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,15.08737093854699,23.87066583332845,17.0,130,0.0
test,5005,0.25,B0_SPC_observed,QUALITY_DRIFT,True,15.08737093854699,4.674774997918179,17.0,130,0.0
test,5005,0.25,B3_TurningPoint,QUALITY_DRIFT,True,15.08737093854699,0.39660743155955724,17.0,130,0.03076923076923077
test,5005,0.25,B1_IsolationForest,QUALITY_DRIFT,True,15.08737093854699,0.7158774793615637,17.0,130,0.0
test,5006,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5006,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5006,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.0
test,5006,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.005
test,5006,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.005
test,5006,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5006,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5006,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.0
test,5006,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.0
test,5006,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.015
test,5006,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5006,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5006,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.0
test,5006,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.0
test,5006,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5006,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5006,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5006,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.0
test,5006,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.0
test,5006,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5007,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5007,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5007,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.015
test,5007,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.0
test,5007,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5007,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5007,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5007,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.015
test,5007,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.0
test,5007,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5007,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5007,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5007,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.015
test,5007,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.0
test,5007,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.0
test,5007,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5007,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5007,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.0
test,5007,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.0
test,5007,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5008,1.0,RippleTwin,COMBINED,False,1.14039917558224,42.5638498837417,9.0,116,0.008620689655172414
test,5008,1.0,B2_observed_only_twin,COMBINED,False,1.14039917558224,42.5638498837417,9.0,116,0.008620689655172414
test,5008,1.0,B0_SPC_observed,COMBINED,False,1.14039917558224,5.124273832797681,9.0,116,0.0
test,5008,1.0,B3_TurningPoint,COMBINED,False,1.14039917558224,0.4108436123761012,9.0,116,0.008620689655172414
test,5008,1.0,B1_IsolationForest,COMBINED,False,1.14039917558224,0.7784702529546166,9.0,116,0.0
test,5008,0.75,RippleTwin,COMBINED,True,1.14039917558224,31.30364205825687,9.0,116,0.0
test,5008,0.75,B2_observed_only_twin,COMBINED,True,1.14039917558224,31.30364205825687,9.0,116,0.0
test,5008,0.75,B0_SPC_observed,COMBINED,True,1.14039917558224,5.061702559429017,9.0,116,0.0
test,5008,0.75,B3_TurningPoint,COMBINED,True,1.14039917558224,0.41240313011539886,9.0,116,0.017241379310344827
test,5008,0.75,B1_IsolationForest,COMBINED,True,1.14039917558224,0.7423023198141773,9.0,116,0.0
test,5008,0.5,RippleTwin,COMBINED,True,1.14039917558224,39.99294167411538,9.0,116,0.0
test,5008,0.5,B2_observed_only_twin,COMBINED,True,1.14039917558224,39.987745614480566,9.0,116,0.0
test,5008,0.5,B0_SPC_observed,COMBINED,True,1.14039917558224,5.012127239822025,9.0,116,0.0
test,5008,0.5,B3_TurningPoint,COMBINED,True,1.14039917558224,0.40563520887847676,9.0,116,0.02586206896551724
test,5008,0.5,B1_IsolationForest,COMBINED,True,1.14039917558224,0.7423023198141773,9.0,116,0.0
test,5008,0.25,RippleTwin,COMBINED,True,1.14039917558224,23.87887940963418,9.0,116,0.017241379310344827
test,5008,0.25,B2_observed_only_twin,COMBINED,True,1.14039917558224,23.87066583332845,9.0,116,0.008620689655172414
test,5008,0.25,B0_SPC_observed,COMBINED,True,1.14039917558224,4.674774997918179,9.0,116,0.0
test,5008,0.25,B3_TurningPoint,COMBINED,True,1.14039917558224,0.39660743155955724,9.0,116,0.07758620689655173
test,5008,0.25,B1_IsolationForest,COMBINED,True,1.14039917558224,0.7158774793615637,9.0,116,0.008620689655172414
test,5009,1.0,RippleTwin,SLOWDOWN,False,1.2601684573104932,42.5638498837417,8.0,154,0.0
test,5009,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2601684573104932,42.5638498837417,8.0,154,0.0
test,5009,1.0,B0_SPC_observed,SLOWDOWN,False,1.2601684573104932,5.124273832797681,8.0,154,0.0
test,5009,1.0,B3_TurningPoint,SLOWDOWN,False,1.2601684573104932,0.4108436123761012,8.0,154,0.0
test,5009,1.0,B1_IsolationForest,SLOWDOWN,False,1.2601684573104932,0.7784702529546166,8.0,154,0.0
test,5009,0.75,RippleTwin,SLOWDOWN,False,1.2601684573104932,31.30364205825687,8.0,154,0.0
test,5009,0.75,B2_observed_only_twin,SLOWDOWN,False,1.2601684573104932,31.30364205825687,8.0,154,0.0
test,5009,0.75,B0_SPC_observed,SLOWDOWN,False,1.2601684573104932,5.061702559429017,8.0,154,0.0
test,5009,0.75,B3_TurningPoint,SLOWDOWN,False,1.2601684573104932,0.41240313011539886,8.0,154,0.0
test,5009,0.75,B1_IsolationForest,SLOWDOWN,False,1.2601684573104932,0.7423023198141773,8.0,154,0.032467532467532464
test,5009,0.5,RippleTwin,SLOWDOWN,False,1.2601684573104932,39.99294167411538,8.0,154,0.0
test,5009,0.5,B2_observed_only_twin,SLOWDOWN,False,1.2601684573104932,39.987745614480566,8.0,154,0.0
test,5009,0.5,B0_SPC_observed,SLOWDOWN,False,1.2601684573104932,5.012127239822025,8.0,154,0.0
test,5009,0.5,B3_TurningPoint,SLOWDOWN,False,1.2601684573104932,0.40563520887847676,8.0,154,0.0
test,5009,0.5,B1_IsolationForest,SLOWDOWN,False,1.2601684573104932,0.7423023198141773,8.0,154,0.032467532467532464
test,5009,0.25,RippleTwin,SLOWDOWN,True,1.2601684573104932,23.87887940963418,8.0,154,0.0
test,5009,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2601684573104932,23.87066583332845,8.0,154,0.0
test,5009,0.25,B0_SPC_observed,SLOWDOWN,True,1.2601684573104932,4.674774997918179,8.0,154,0.0
test,5009,0.25,B3_TurningPoint,SLOWDOWN,True,1.2601684573104932,0.39660743155955724,8.0,154,0.0
test,5009,0.25,B1_IsolationForest,SLOWDOWN,True,1.2601684573104932,0.7158774793615637,8.0,154,0.0
test,5010,1.0,RippleTwin,SLOWDOWN,False,1.4180308973979445,42.5638498837417,36.0,132,0.14393939393939395
test,5010,1.0,B2_observed_only_twin,SLOWDOWN,False,1.4180308973979445,42.5638498837417,36.0,132,0.14393939393939395
test,5010,1.0,B0_SPC_observed,SLOWDOWN,False,1.4180308973979445,5.124273832797681,36.0,132,0.16666666666666666
test,5010,1.0,B3_TurningPoint,SLOWDOWN,False,1.4180308973979445,0.4108436123761012,36.0,132,0.07575757575757576
test,5010,1.0,B1_IsolationForest,SLOWDOWN,False,1.4180308973979445,0.7784702529546166,36.0,132,0.0
test,5010,0.75,RippleTwin,SLOWDOWN,True,1.4180308973979445,31.30364205825687,36.0,132,0.03787878787878788
test,5010,0.75,B2_observed_only_twin,SLOWDOWN,True,1.4180308973979445,31.30364205825687,36.0,132,0.015151515151515152
test,5010,0.75,B0_SPC_observed,SLOWDOWN,True,1.4180308973979445,5.061702559429017,36.0,132,0.007575757575757576
test,5010,0.75,B3_TurningPoint,SLOWDOWN,True,1.4180308973979445,0.41240313011539886,36.0,132,0.11363636363636363
test,5010,0.75,B1_IsolationForest,SLOWDOWN,True,1.4180308973979445,0.7423023198141773,36.0,132,0.0
test,5010,0.5,RippleTwin,SLOWDOWN,True,1.4180308973979445,39.99294167411538,36.0,132,0.022727272727272728
test,5010,0.5,B2_observed_only_twin,SLOWDOWN,True,1.4180308973979445,39.987745614480566,36.0,132,0.015151515151515152
test,5010,0.5,B0_SPC_observed,SLOWDOWN,True,1.4180308973979445,5.012127239822025,36.0,132,0.0
test,5010,0.5,B3_TurningPoint,SLOWDOWN,True,1.4180308973979445,0.40563520887847676,36.0,132,0.12121212121212122
test,5010,0.5,B1_IsolationForest,SLOWDOWN,True,1.4180308973979445,0.7423023198141773,36.0,132,0.0
test,5010,0.25,RippleTwin,SLOWDOWN,True,1.4180308973979445,23.87887940963418,36.0,132,0.015151515151515152
test,5010,0.25,B2_observed_only_twin,SLOWDOWN,True,1.4180308973979445,23.87066583332845,36.0,132,0.015151515151515152
test,5010,0.25,B0_SPC_observed,SLOWDOWN,True,1.4180308973979445,4.674774997918179,36.0,132,0.015151515151515152
test,5010,0.25,B3_TurningPoint,SLOWDOWN,True,1.4180308973979445,0.39660743155955724,36.0,132,0.007575757575757576
test,5010,0.25,B1_IsolationForest,SLOWDOWN,True,1.4180308973979445,0.7158774793615637,36.0,132,0.0
test,5011,1.0,RippleTwin,SLOWDOWN,False,1.4485291535733276,42.5638498837417,17.0,150,0.006666666666666667
test,5011,1.0,B2_observed_only_twin,SLOWDOWN,False,1.4485291535733276,42.5638498837417,17.0,150,0.006666666666666667
test,5011,1.0,B0_SPC_observed,SLOWDOWN,False,1.4485291535733276,5.124273832797681,17.0,150,0.02
test,5011,1.0,B3_TurningPoint,SLOWDOWN,False,1.4485291535733276,0.4108436123761012,17.0,150,0.0
test,5011,1.0,B1_IsolationForest,SLOWDOWN,False,1.4485291535733276,0.7784702529546166,17.0,150,0.0
test,5011,0.75,RippleTwin,SLOWDOWN,True,1.4485291535733276,31.30364205825687,17.0,150,0.0
test,5011,0.75,B2_observed_only_twin,SLOWDOWN,True,1.4485291535733276,31.30364205825687,17.0,150,0.0
test,5011,0.75,B0_SPC_observed,SLOWDOWN,True,1.4485291535733276,5.061702559429017,17.0,150,0.0
test,5011,0.75,B3_TurningPoint,SLOWDOWN,True,1.4485291535733276,0.41240313011539886,17.0,150,0.006666666666666667
test,5011,0.75,B1_IsolationForest,SLOWDOWN,True,1.4485291535733276,0.7423023198141773,17.0,150,0.04666666666666667
test,5011,0.5,RippleTwin,SLOWDOWN,True,1.4485291535733276,39.99294167411538,17.0,150,0.0
test,5011,0.5,B2_observed_only_twin,SLOWDOWN,True,1.4485291535733276,39.987745614480566,17.0,150,0.0
test,5011,0.5,B0_SPC_observed,SLOWDOWN,True,1.4485291535733276,5.012127239822025,17.0,150,0.0
test,5011,0.5,B3_TurningPoint,SLOWDOWN,True,1.4485291535733276,0.40563520887847676,17.0,150,0.006666666666666667
test,5011,0.5,B1_IsolationForest,SLOWDOWN,True,1.4485291535733276,0.7423023198141773,17.0,150,0.04
test,5011,0.25,RippleTwin,SLOWDOWN,True,1.4485291535733276,23.87887940963418,17.0,150,0.0
test,5011,0.25,B2_observed_only_twin,SLOWDOWN,True,1.4485291535733276,23.87066583332845,17.0,150,0.0
test,5011,0.25,B0_SPC_observed,SLOWDOWN,True,1.4485291535733276,4.674774997918179,17.0,150,0.013333333333333334
test,5011,0.25,B3_TurningPoint,SLOWDOWN,True,1.4485291535733276,0.39660743155955724,17.0,150,0.0
test,5011,0.25,B1_IsolationForest,SLOWDOWN,True,1.4485291535733276,0.7158774793615637,17.0,150,0.0
test,5012,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5012,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5012,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.005
test,5012,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.0
test,5012,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.025
test,5012,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5012,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5012,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.005
test,5012,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.01
test,5012,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5012,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5012,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5012,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.005
test,5012,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.0
test,5012,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5012,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5012,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5012,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.005
test,5012,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.0
test,5012,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5013,1.0,RippleTwin,,False,0.0,42.5638498837417,,200,0.0
test,5013,1.0,B2_observed_only_twin,,False,0.0,42.5638498837417,,200,0.0
test,5013,1.0,B0_SPC_observed,,False,0.0,5.124273832797681,,200,0.015
test,5013,1.0,B3_TurningPoint,,False,0.0,0.4108436123761012,,200,0.01
test,5013,1.0,B1_IsolationForest,,False,0.0,0.7784702529546166,,200,0.0
test,5013,0.75,RippleTwin,,False,0.0,31.30364205825687,,200,0.0
test,5013,0.75,B2_observed_only_twin,,False,0.0,31.30364205825687,,200,0.0
test,5013,0.75,B0_SPC_observed,,False,0.0,5.061702559429017,,200,0.015
test,5013,0.75,B3_TurningPoint,,False,0.0,0.41240313011539886,,200,0.01
test,5013,0.75,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5013,0.5,RippleTwin,,False,0.0,39.99294167411538,,200,0.0
test,5013,0.5,B2_observed_only_twin,,False,0.0,39.987745614480566,,200,0.0
test,5013,0.5,B0_SPC_observed,,False,0.0,5.012127239822025,,200,0.015
test,5013,0.5,B3_TurningPoint,,False,0.0,0.40563520887847676,,200,0.005
test,5013,0.5,B1_IsolationForest,,False,0.0,0.7423023198141773,,200,0.005
test,5013,0.25,RippleTwin,,False,0.0,23.87887940963418,,200,0.0
test,5013,0.25,B2_observed_only_twin,,False,0.0,23.87066583332845,,200,0.0
test,5013,0.25,B0_SPC_observed,,False,0.0,4.674774997918179,,200,0.02
test,5013,0.25,B3_TurningPoint,,False,0.0,0.39660743155955724,,200,0.0
test,5013,0.25,B1_IsolationForest,,False,0.0,0.7158774793615637,,200,0.0
test,5014,1.0,RippleTwin,QUALITY_DRIFT,False,13.019213797604646,42.5638498837417,35.0,132,0.0
test,5014,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,13.019213797604646,42.5638498837417,35.0,132,0.0
test,5014,1.0,B0_SPC_observed,QUALITY_DRIFT,False,13.019213797604646,5.124273832797681,35.0,132,0.015151515151515152
test,5014,1.0,B3_TurningPoint,QUALITY_DRIFT,False,13.019213797604646,0.4108436123761012,35.0,132,0.0
test,5014,1.0,B1_IsolationForest,QUALITY_DRIFT,False,13.019213797604646,0.7784702529546166,35.0,132,0.0
test,5014,0.75,RippleTwin,QUALITY_DRIFT,False,13.019213797604646,31.30364205825687,35.0,132,0.0
test,5014,0.75,B2_observed_only_twin,QUALITY_DRIFT,False,13.019213797604646,31.30364205825687,35.0,132,0.0
test,5014,0.75,B0_SPC_observed,QUALITY_DRIFT,False,13.019213797604646,5.061702559429017,35.0,132,0.015151515151515152
test,5014,0.75,B3_TurningPoint,QUALITY_DRIFT,False,13.019213797604646,0.41240313011539886,35.0,132,0.007575757575757576
test,5014,0.75,B1_IsolationForest,QUALITY_DRIFT,False,13.019213797604646,0.7423023198141773,35.0,132,0.015151515151515152
test,5014,0.5,RippleTwin,QUALITY_DRIFT,False,13.019213797604646,39.99294167411538,35.0,132,0.0
test,5014,0.5,B2_observed_only_twin,QUALITY_DRIFT,False,13.019213797604646,39.987745614480566,35.0,132,0.0
test,5014,0.5,B0_SPC_observed,QUALITY_DRIFT,False,13.019213797604646,5.012127239822025,35.0,132,0.007575757575757576
test,5014,0.5,B3_TurningPoint,QUALITY_DRIFT,False,13.019213797604646,0.40563520887847676,35.0,132,0.0
test,5014,0.5,B1_IsolationForest,QUALITY_DRIFT,False,13.019213797604646,0.7423023198141773,35.0,132,0.0
