split,seed,coverage,method,fault_kind,source_hidden,magnitude,threshold,true_station,n_windows_during,detection_rate,detected_episode,top1,within1,median_station_error,top1_episode,within1_episode,lead_time_min,first_alert_t_s,first_correct_alert_t_s
test,5017,1.0,RippleTwin,QUALITY_DRIFT,False,11.271547897221904,42.5638498837417,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,11.271547897221904,42.5638498837417,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,1.0,B0_SPC_observed,QUALITY_DRIFT,False,11.271547897221904,5.124273832797681,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,1.0,B3_TurningPoint,QUALITY_DRIFT,False,11.271547897221904,0.4108436123761012,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,1.0,B1_IsolationForest,QUALITY_DRIFT,False,11.271547897221904,0.7784702529546166,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.75,RippleTwin,QUALITY_DRIFT,False,11.271547897221904,31.30364205825687,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.75,B2_observed_only_twin,QUALITY_DRIFT,False,11.271547897221904,31.30364205825687,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.75,B0_SPC_observed,QUALITY_DRIFT,False,11.271547897221904,5.061702559429017,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.75,B3_TurningPoint,QUALITY_DRIFT,False,11.271547897221904,0.41240313011539886,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.75,B1_IsolationForest,QUALITY_DRIFT,False,11.271547897221904,0.7423023198141773,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.5,RippleTwin,QUALITY_DRIFT,False,11.271547897221904,39.99294167411538,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.5,B2_observed_only_twin,QUALITY_DRIFT,False,11.271547897221904,39.987745614480566,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.5,B0_SPC_observed,QUALITY_DRIFT,False,11.271547897221904,5.012127239822025,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.5,B3_TurningPoint,QUALITY_DRIFT,False,11.271547897221904,0.40563520887847676,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.5,B1_IsolationForest,QUALITY_DRIFT,False,11.271547897221904,0.7423023198141773,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.25,RippleTwin,QUALITY_DRIFT,True,11.271547897221904,23.87887940963418,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,11.271547897221904,23.87066583332845,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.25,B0_SPC_observed,QUALITY_DRIFT,True,11.271547897221904,4.674774997918179,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.25,B3_TurningPoint,QUALITY_DRIFT,True,11.271547897221904,0.39660743155955724,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5017,0.25,B1_IsolationForest,QUALITY_DRIFT,True,11.271547897221904,0.7158774793615637,8,65,0.0,0.0,,,,0.0,0.0,,,
test,5018,1.0,RippleTwin,SLOWDOWN,False,1.2030161082769026,42.5638498837417,17,49,0.20408163265306123,1.0,1.0,1.0,0.0,1.0,1.0,,29520.466563845923,
test,5018,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2030161082769026,42.5638498837417,17,49,0.20408163265306123,1.0,1.0,1.0,0.0,1.0,1.0,,29520.466563845923,
test,5018,1.0,B0_SPC_observed,SLOWDOWN,False,1.2030161082769026,5.124273832797681,17,49,0.42857142857142855,1.0,1.0,1.0,0.0,1.0,1.0,,22012.073865712515,
test,5018,1.0,B3_TurningPoint,SLOWDOWN,False,1.2030161082769026,0.4108436123761012,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,1.0,B1_IsolationForest,SLOWDOWN,False,1.2030161082769026,0.7784702529546166,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.75,RippleTwin,SLOWDOWN,True,1.2030161082769026,31.30364205825687,17,49,0.12244897959183673,1.0,1.0,1.0,0.0,1.0,1.0,,31925.17981728098,
test,5018,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2030161082769026,31.30364205825687,17,49,0.10204081632653061,1.0,0.0,1.0,1.0,0.0,1.0,,31925.17981728098,
test,5018,0.75,B0_SPC_observed,SLOWDOWN,True,1.2030161082769026,5.061702559429017,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.75,B3_TurningPoint,SLOWDOWN,True,1.2030161082769026,0.41240313011539886,17,49,0.14285714285714285,1.0,0.0,1.0,1.0,0.0,1.0,,29520.466563845923,
test,5018,0.75,B1_IsolationForest,SLOWDOWN,True,1.2030161082769026,0.7423023198141773,17,49,0.04081632653061224,1.0,0.0,1.0,1.0,0.0,1.0,,26525.553593619188,
test,5018,0.5,RippleTwin,SLOWDOWN,True,1.2030161082769026,39.99294167411538,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2030161082769026,39.987745614480566,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.5,B0_SPC_observed,SLOWDOWN,True,1.2030161082769026,5.012127239822025,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.5,B3_TurningPoint,SLOWDOWN,True,1.2030161082769026,0.40563520887847676,17,49,0.20408163265306123,1.0,0.0,0.0,2.0,0.0,0.0,,26815.984129599896,
test,5018,0.5,B1_IsolationForest,SLOWDOWN,True,1.2030161082769026,0.7423023198141773,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.25,RippleTwin,SLOWDOWN,True,1.2030161082769026,23.87887940963418,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2030161082769026,23.87066583332845,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.25,B0_SPC_observed,SLOWDOWN,True,1.2030161082769026,4.674774997918179,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5018,0.25,B3_TurningPoint,SLOWDOWN,True,1.2030161082769026,0.39660743155955724,17,49,0.02040816326530612,1.0,0.0,0.0,24.0,0.0,0.0,,28019.34412571267,
test,5018,0.25,B1_IsolationForest,SLOWDOWN,True,1.2030161082769026,0.7158774793615637,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5020,1.0,RippleTwin,QUALITY_DRIFT,False,10.688048124695761,42.5638498837417,37,59,0.13559322033898305,1.0,0.0,0.0,37.0,0.0,0.0,,43325.058088677346,
test,5020,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,10.688048124695761,42.5638498837417,37,59,0.13559322033898305,1.0,0.0,0.0,37.0,0.0,0.0,,43325.058088677346,
test,5020,1.0,B0_SPC_observed,QUALITY_DRIFT,False,10.688048124695761,5.124273832797681,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,1.0,B3_TurningPoint,QUALITY_DRIFT,False,10.688048124695761,0.4108436123761012,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,1.0,B1_IsolationForest,QUALITY_DRIFT,False,10.688048124695761,0.7784702529546166,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.75,RippleTwin,QUALITY_DRIFT,True,10.688048124695761,31.30364205825687,37,59,0.13559322033898305,1.0,0.0,0.0,36.0,0.0,0.0,,43325.058088677346,
test,5020,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,10.688048124695761,31.30364205825687,37,59,0.13559322033898305,1.0,0.0,0.0,37.0,0.0,0.0,,43325.058088677346,
test,5020,0.75,B0_SPC_observed,QUALITY_DRIFT,True,10.688048124695761,5.061702559429017,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.75,B3_TurningPoint,QUALITY_DRIFT,True,10.688048124695761,0.41240313011539886,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.75,B1_IsolationForest,QUALITY_DRIFT,True,10.688048124695761,0.7423023198141773,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.5,RippleTwin,QUALITY_DRIFT,True,10.688048124695761,39.99294167411538,37,59,0.13559322033898305,1.0,0.0,0.0,36.0,0.0,0.0,,43325.058088677346,
test,5020,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,10.688048124695761,39.987745614480566,37,59,0.13559322033898305,1.0,0.0,0.0,37.0,0.0,0.0,,43325.058088677346,
test,5020,0.5,B0_SPC_observed,QUALITY_DRIFT,True,10.688048124695761,5.012127239822025,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.5,B3_TurningPoint,QUALITY_DRIFT,True,10.688048124695761,0.40563520887847676,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.5,B1_IsolationForest,QUALITY_DRIFT,True,10.688048124695761,0.7423023198141773,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.25,RippleTwin,QUALITY_DRIFT,True,10.688048124695761,23.87887940963418,37,59,0.13559322033898305,1.0,0.0,0.0,36.0,0.0,0.0,,43325.058088677346,
test,5020,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,10.688048124695761,23.87066583332845,37,59,0.13559322033898305,1.0,0.0,0.0,37.0,0.0,0.0,,43325.058088677346,
test,5020,0.25,B0_SPC_observed,QUALITY_DRIFT,True,10.688048124695761,4.674774997918179,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.25,B3_TurningPoint,QUALITY_DRIFT,True,10.688048124695761,0.39660743155955724,37,59,0.0,0.0,,,,0.0,0.0,,,
test,5020,0.25,B1_IsolationForest,QUALITY_DRIFT,True,10.688048124695761,0.7158774793615637,37,59,0.01694915254237288,1.0,0.0,0.0,24.0,0.0,0.0,,43325.058088677346,
test,5021,1.0,RippleTwin,COMBINED,False,1.2630645324144383,42.5638498837417,31,72,0.5555555555555556,1.0,1.0,1.0,0.0,1.0,1.0,401.61450954175524,19618.488523276246,19618.488523276246
test,5021,1.0,B2_observed_only_twin,COMBINED,False,1.2630645324144383,42.5638498837417,31,72,0.5555555555555556,1.0,1.0,1.0,0.0,1.0,1.0,401.61450954175524,19618.488523276246,19618.488523276246
test,5021,1.0,B0_SPC_observed,COMBINED,False,1.2630645324144383,5.124273832797681,31,72,0.5972222222222222,1.0,1.0,1.0,0.0,1.0,1.0,411.55195085433104,19022.2420445217,19022.2420445217
test,5021,1.0,B3_TurningPoint,COMBINED,False,1.2630645324144383,0.4108436123761012,31,72,0.0,0.0,,,,0.0,0.0,,,
test,5021,1.0,B1_IsolationForest,COMBINED,False,1.2630645324144383,0.7784702529546166,31,72,0.0,0.0,,,,0.0,0.0,,,
test,5021,0.75,RippleTwin,COMBINED,True,1.2630645324144383,31.30364205825687,31,72,0.041666666666666664,1.0,1.0,1.0,0.0,1.0,1.0,216.61847932544296,19919.563224837468,30718.250336254983
test,5021,0.75,B2_observed_only_twin,COMBINED,True,1.2630645324144383,31.30364205825687,31,72,0.041666666666666664,1.0,0.0,1.0,1.0,0.0,1.0,216.61847932544296,20212.65923335151,30718.250336254983
test,5021,0.75,B0_SPC_observed,COMBINED,True,1.2630645324144383,5.061702559429017,31,72,0.027777777777777776,1.0,0.0,0.0,10.0,0.0,0.0,,38515.39465024488,
test,5021,0.75,B3_TurningPoint,COMBINED,True,1.2630645324144383,0.41240313011539886,31,72,0.027777777777777776,1.0,0.0,0.0,2.0,0.0,0.0,,30718.250336254983,
test,5021,0.75,B1_IsolationForest,COMBINED,True,1.2630645324144383,0.7423023198141773,31,72,0.0,0.0,,,,0.0,0.0,,,
test,5021,0.5,RippleTwin,COMBINED,True,1.2630645324144383,39.99294167411538,31,72,0.06944444444444445,1.0,1.0,1.0,0.0,1.0,1.0,246.6512718572919,19919.563224837468,28916.282784344046
test,5021,0.5,B2_observed_only_twin,COMBINED,True,1.2630645324144383,39.987745614480566,31,72,0.05555555555555555,1.0,0.0,1.0,1.0,0.0,1.0,241.5841907144007,19919.563224837468,29220.30765291752
test,5021,0.5,B0_SPC_observed,COMBINED,True,1.2630645324144383,5.012127239822025,31,72,0.027777777777777776,1.0,0.0,0.0,10.0,0.0,0.0,,38515.39465024488,
test,5021,0.5,B3_TurningPoint,COMBINED,True,1.2630645324144383,0.40563520887847676,31,72,0.027777777777777776,1.0,0.0,0.0,2.0,0.0,0.0,,19618.488523276246,
test,5021,0.5,B1_IsolationForest,COMBINED,True,1.2630645324144383,0.7423023198141773,31,72,0.0,0.0,,,,0.0,0.0,,,
test,5021,0.25,RippleTwin,COMBINED,True,1.2630645324144383,23.87887940963418,31,72,0.16666666666666666,1.0,0.0,0.0,2.0,0.0,0.0,,26521.463189903763,
test,5021,0.25,B2_observed_only_twin,COMBINED,True,1.2630645324144383,23.87066583332845,31,72,0.125,1.0,0.0,0.0,3.0,0.0,0.0,,28617.971596528118,
test,5021,0.25,B0_SPC_observed,COMBINED,True,1.2630645324144383,4.674774997918179,31,72,0.027777777777777776,1.0,0.0,0.0,10.0,0.0,0.0,,38515.39465024488,
test,5021,0.25,B3_TurningPoint,COMBINED,True,1.2630645324144383,0.39660743155955724,31,72,0.013888888888888888,1.0,0.0,0.0,2.0,0.0,0.0,,19618.488523276246,
test,5021,0.25,B1_IsolationForest,COMBINED,True,1.2630645324144383,0.7158774793615637,31,72,0.0,0.0,,,,0.0,0.0,,,
test,5022,1.0,RippleTwin,SLOWDOWN,False,1.3539098816349975,42.5638498837417,17,49,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,1.0,,33412.86673395398,
test,5022,1.0,B2_observed_only_twin,SLOWDOWN,False,1.3539098816349975,42.5638498837417,17,49,0.7142857142857143,1.0,1.0,1.0,0.0,1.0,1.0,,33412.86673395398,
test,5022,1.0,B0_SPC_observed,SLOWDOWN,False,1.3539098816349975,5.124273832797681,17,49,0.6938775510204082,1.0,1.0,1.0,0.0,1.0,1.0,,33412.86673395398,
test,5022,1.0,B3_TurningPoint,SLOWDOWN,False,1.3539098816349975,0.4108436123761012,17,49,0.02040816326530612,1.0,0.0,0.0,17.0,0.0,0.0,,36416.633436308,
test,5022,1.0,B1_IsolationForest,SLOWDOWN,False,1.3539098816349975,0.7784702529546166,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5022,0.75,RippleTwin,SLOWDOWN,True,1.3539098816349975,31.30364205825687,17,49,0.7346938775510204,1.0,0.9166666666666666,1.0,0.0,1.0,1.0,,34319.293428412384,
test,5022,0.75,B2_observed_only_twin,SLOWDOWN,True,1.3539098816349975,31.30364205825687,17,49,0.7346938775510204,1.0,0.0,1.0,1.0,0.0,1.0,,34319.293428412384,
test,5022,0.75,B0_SPC_observed,SLOWDOWN,True,1.3539098816349975,5.061702559429017,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5022,0.75,B3_TurningPoint,SLOWDOWN,True,1.3539098816349975,0.41240313011539886,17,49,0.6938775510204082,1.0,0.0,1.0,1.0,0.0,1.0,,33412.86673395398,
test,5022,0.75,B1_IsolationForest,SLOWDOWN,True,1.3539098816349975,0.7423023198141773,17,49,0.7551020408163265,1.0,0.0,0.05405405405405406,5.0,0.0,0.0,,33412.86673395398,
test,5022,0.5,RippleTwin,SLOWDOWN,True,1.3539098816349975,39.99294167411538,17,49,0.4897959183673469,1.0,0.0,0.0,3.0,0.0,0.0,,38221.68880175991,
test,5022,0.5,B2_observed_only_twin,SLOWDOWN,True,1.3539098816349975,39.987745614480566,17,49,0.46938775510204084,1.0,0.0,0.0,4.0,0.0,0.0,,38515.42272832521,
test,5022,0.5,B0_SPC_observed,SLOWDOWN,True,1.3539098816349975,5.012127239822025,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5022,0.5,B3_TurningPoint,SLOWDOWN,True,1.3539098816349975,0.40563520887847676,17,49,0.7142857142857143,1.0,0.0,0.0,2.0,0.0,0.0,,36120.45821672291,
test,5022,0.5,B1_IsolationForest,SLOWDOWN,True,1.3539098816349975,0.7423023198141773,17,49,0.7142857142857143,1.0,0.0,0.0,5.0,0.0,0.0,,38824.93722141171,
test,5022,0.25,RippleTwin,SLOWDOWN,True,1.3539098816349975,23.87887940963418,17,49,0.16326530612244897,1.0,0.0,1.0,1.0,0.0,1.0,,41818.98933106291,
test,5022,0.25,B2_observed_only_twin,SLOWDOWN,True,1.3539098816349975,23.87066583332845,17,49,0.14285714285714285,1.0,0.0,0.0,2.0,0.0,0.0,,41818.98933106291,
test,5022,0.25,B0_SPC_observed,SLOWDOWN,True,1.3539098816349975,4.674774997918179,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5022,0.25,B3_TurningPoint,SLOWDOWN,True,1.3539098816349975,0.39660743155955724,17,49,0.1836734693877551,1.0,0.0,0.0,6.0,0.0,0.0,,41525.50522945065,
test,5022,0.25,B1_IsolationForest,SLOWDOWN,True,1.3539098816349975,0.7158774793615637,17,49,0.0,0.0,,,,0.0,0.0,,,
test,5026,1.0,RippleTwin,QUALITY_DRIFT,False,6.931270144147872,42.5638498837417,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,6.931270144147872,42.5638498837417,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,1.0,B0_SPC_observed,QUALITY_DRIFT,False,6.931270144147872,5.124273832797681,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,1.0,B3_TurningPoint,QUALITY_DRIFT,False,6.931270144147872,0.4108436123761012,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,1.0,B1_IsolationForest,QUALITY_DRIFT,False,6.931270144147872,0.7784702529546166,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.75,RippleTwin,QUALITY_DRIFT,True,6.931270144147872,31.30364205825687,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,6.931270144147872,31.30364205825687,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.75,B0_SPC_observed,QUALITY_DRIFT,True,6.931270144147872,5.061702559429017,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.75,B3_TurningPoint,QUALITY_DRIFT,True,6.931270144147872,0.41240313011539886,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.75,B1_IsolationForest,QUALITY_DRIFT,True,6.931270144147872,0.7423023198141773,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.5,RippleTwin,QUALITY_DRIFT,True,6.931270144147872,39.99294167411538,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,6.931270144147872,39.987745614480566,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.5,B0_SPC_observed,QUALITY_DRIFT,True,6.931270144147872,5.012127239822025,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.5,B3_TurningPoint,QUALITY_DRIFT,True,6.931270144147872,0.40563520887847676,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.5,B1_IsolationForest,QUALITY_DRIFT,True,6.931270144147872,0.7423023198141773,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.25,RippleTwin,QUALITY_DRIFT,True,6.931270144147872,23.87887940963418,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,6.931270144147872,23.87066583332845,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.25,B0_SPC_observed,QUALITY_DRIFT,True,6.931270144147872,4.674774997918179,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.25,B3_TurningPoint,QUALITY_DRIFT,True,6.931270144147872,0.39660743155955724,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5026,0.25,B1_IsolationForest,QUALITY_DRIFT,True,6.931270144147872,0.7158774793615637,17,62,0.0,0.0,,,,0.0,0.0,,,
test,5027,1.0,RippleTwin,SLOWDOWN,False,1.2682430732073742,42.5638498837417,1,37,0.972972972972973,1.0,1.0,1.0,0.0,1.0,1.0,,39718.61376878051,
test,5027,1.0,B2_observed_only_twin,SLOWDOWN,False,1.2682430732073742,42.5638498837417,1,37,0.972972972972973,1.0,1.0,1.0,0.0,1.0,1.0,,39718.61376878051,
test,5027,1.0,B0_SPC_observed,SLOWDOWN,False,1.2682430732073742,5.124273832797681,1,37,0.9459459459459459,1.0,1.0,1.0,0.0,1.0,1.0,,39120.6457194559,
test,5027,1.0,B3_TurningPoint,SLOWDOWN,False,1.2682430732073742,0.4108436123761012,1,37,0.0,0.0,,,,0.0,0.0,,,
test,5027,1.0,B1_IsolationForest,SLOWDOWN,False,1.2682430732073742,0.7784702529546166,1,37,0.0,0.0,,,,0.0,0.0,,,
test,5027,0.75,RippleTwin,SLOWDOWN,True,1.2682430732073742,31.30364205825687,1,37,1.0,1.0,0.972972972972973,1.0,0.0,1.0,1.0,,39718.61376878051,
test,5027,0.75,B2_observed_only_twin,SLOWDOWN,True,1.2682430732073742,31.30364205825687,1,37,0.972972972972973,1.0,0.0,1.0,1.0,0.0,1.0,,39718.61376878051,
test,5027,0.75,B0_SPC_observed,SLOWDOWN,True,1.2682430732073742,5.061702559429017,1,37,0.0,0.0,,,,0.0,0.0,,,
test,5027,0.75,B3_TurningPoint,SLOWDOWN,True,1.2682430732073742,0.41240313011539886,1,37,0.9459459459459459,1.0,0.0,1.0,1.0,0.0,1.0,,40067.861757533465,
test,5027,0.75,B1_IsolationForest,SLOWDOWN,True,1.2682430732073742,0.7423023198141773,1,37,0.16216216216216217,1.0,0.0,0.0,2.0,0.0,0.0,,41161.87366813157,
test,5027,0.5,RippleTwin,SLOWDOWN,True,1.2682430732073742,39.99294167411538,1,37,0.972972972972973,1.0,0.9722222222222222,1.0,0.0,1.0,1.0,,40067.861757533465,
test,5027,0.5,B2_observed_only_twin,SLOWDOWN,True,1.2682430732073742,39.987745614480566,1,37,0.972972972972973,1.0,0.0,1.0,1.0,0.0,1.0,,40067.861757533465,
test,5027,0.5,B0_SPC_observed,SLOWDOWN,True,1.2682430732073742,5.012127239822025,1,37,0.0,0.0,,,,0.0,0.0,,,
test,5027,0.5,B3_TurningPoint,SLOWDOWN,True,1.2682430732073742,0.40563520887847676,1,37,0.9459459459459459,1.0,0.0,1.0,1.0,0.0,1.0,,40067.861757533465,
test,5027,0.5,B1_IsolationForest,SLOWDOWN,True,1.2682430732073742,0.7423023198141773,1,37,0.16216216216216217,1.0,0.0,0.0,2.0,0.0,0.0,,41161.87366813157,
test,5027,0.25,RippleTwin,SLOWDOWN,True,1.2682430732073742,23.87887940963418,1,37,0.972972972972973,1.0,0.9722222222222222,1.0,0.0,1.0,1.0,,40436.941664716884,
test,5027,0.25,B2_observed_only_twin,SLOWDOWN,True,1.2682430732073742,23.87066583332845,1,37,0.972972972972973,1.0,0.0,1.0,1.0,0.0,1.0,,40436.941664716884,
test,5027,0.25,B0_SPC_observed,SLOWDOWN,True,1.2682430732073742,4.674774997918179,1,37,0.0,0.0,,,,0.0,0.0,,,
test,5027,0.25,B3_TurningPoint,SLOWDOWN,True,1.2682430732073742,0.39660743155955724,1,37,0.9459459459459459,1.0,0.0,0.0,5.0,0.0,0.0,,40067.861757533465,
test,5027,0.25,B1_IsolationForest,SLOWDOWN,True,1.2682430732073742,0.7158774793615637,1,37,0.10810810810810811,1.0,0.0,0.0,9.0,0.0,0.0,,41893.18456105252,
test,5029,1.0,RippleTwin,QUALITY_DRIFT,False,11.674801625920002,42.5638498837417,17,48,0.041666666666666664,1.0,0.0,0.0,16.0,0.0,0.0,,40912.964679369834,
test,5029,1.0,B2_observed_only_twin,QUALITY_DRIFT,False,11.674801625920002,42.5638498837417,17,48,0.041666666666666664,1.0,0.0,0.0,16.0,0.0,0.0,,40912.964679369834,
test,5029,1.0,B0_SPC_observed,QUALITY_DRIFT,False,11.674801625920002,5.124273832797681,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,1.0,B3_TurningPoint,QUALITY_DRIFT,False,11.674801625920002,0.4108436123761012,17,48,0.041666666666666664,1.0,0.0,0.0,17.0,0.0,0.0,,40625.10204736078,
test,5029,1.0,B1_IsolationForest,QUALITY_DRIFT,False,11.674801625920002,0.7784702529546166,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.75,RippleTwin,QUALITY_DRIFT,True,11.674801625920002,31.30364205825687,17,48,0.020833333333333332,1.0,0.0,0.0,17.0,0.0,0.0,,41220.51072528774,
test,5029,0.75,B2_observed_only_twin,QUALITY_DRIFT,True,11.674801625920002,31.30364205825687,17,48,0.020833333333333332,1.0,0.0,0.0,16.0,0.0,0.0,,41220.51072528774,
test,5029,0.75,B0_SPC_observed,QUALITY_DRIFT,True,11.674801625920002,5.061702559429017,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.75,B3_TurningPoint,QUALITY_DRIFT,True,11.674801625920002,0.41240313011539886,17,48,0.041666666666666664,1.0,0.0,0.0,18.0,0.0,0.0,,40625.10204736078,
test,5029,0.75,B1_IsolationForest,QUALITY_DRIFT,True,11.674801625920002,0.7423023198141773,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.5,RippleTwin,QUALITY_DRIFT,True,11.674801625920002,39.99294167411538,17,48,0.020833333333333332,1.0,0.0,0.0,17.0,0.0,0.0,,41220.51072528774,
test,5029,0.5,B2_observed_only_twin,QUALITY_DRIFT,True,11.674801625920002,39.987745614480566,17,48,0.020833333333333332,1.0,0.0,0.0,16.0,0.0,0.0,,41220.51072528774,
test,5029,0.5,B0_SPC_observed,QUALITY_DRIFT,True,11.674801625920002,5.012127239822025,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.5,B3_TurningPoint,QUALITY_DRIFT,True,11.674801625920002,0.40563520887847676,17,48,0.041666666666666664,1.0,0.0,0.0,18.0,0.0,0.0,,40625.10204736078,
test,5029,0.5,B1_IsolationForest,QUALITY_DRIFT,True,11.674801625920002,0.7423023198141773,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.25,RippleTwin,QUALITY_DRIFT,True,11.674801625920002,23.87887940963418,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.25,B2_observed_only_twin,QUALITY_DRIFT,True,11.674801625920002,23.87066583332845,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.25,B0_SPC_observed,QUALITY_DRIFT,True,11.674801625920002,4.674774997918179,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.25,B3_TurningPoint,QUALITY_DRIFT,True,11.674801625920002,0.39660743155955724,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5029,0.25,B1_IsolationForest,QUALITY_DRIFT,True,11.674801625920002,0.7158774793615637,17,48,0.0,0.0,,,,0.0,0.0,,,
test,5030,1.0,RippleTwin,COMBINED,False,1.2713160039732971,42.5638498837417,17,51,0.21568627450980393,1.0,1.0,1.0,0.0,1.0,1.0,,31914.645384000956,
test,5030,1.0,B2_observed_only_twin,COMBINED,False,1.2713160039732971,42.5638498837417,17,51,0.21568627450980393,1.0,1.0,1.0,0.0,1.0,1.0,,31914.645384000956,
test,5030,1.0,B0_SPC_observed,COMBINED,False,1.2713160039732971,5.124273832797681,17,51,0.7058823529411765,1.0,1.0,1.0,0.0,1.0,1.0,,31317.431310504082,
test,5030,1.0,B3_TurningPoint,COMBINED,False,1.2713160039732971,0.4108436123761012,17,51,0.0,0.0,,,,0.0,0.0,,,
test,5030,1.0,B1_IsolationForest,COMBINED,False,1.2713160039732971,0.7784702529546166,17,51,0.0,0.0,,,,0.0,0.0,,,
test,5030,0.75,RippleTwin,COMBINED,True,1.2713160039732971,31.30364205825687,17,51,0.0,0.0,,,,0.0,0.0,,,
